my,year,value_x,value_y,crisis,exch_usd
11/2013,2013,93.98830000000001,3.3537500000000002,0,1.903768242
11/2013,2013,93.98830000000001,3.3537500000000002,1,0.639660578
11/2013,2013,93.98830000000001,3.3537500000000002,0,1.6556
11/2013,2013,93.98830000000001,3.3537500000000002,0,21.38902597
11/2013,2013,93.98830000000001,3.3537500000000002,0,6.2921
11/2013,2013,93.98830000000001,3.3537500000000002,0,5.52
11/2013,2013,93.98830000000001,3.3537500000000002,0,361.9
11/2014,2014,75.81968421052632,3.05475,0,87.9706983
11/2014,2014,75.81968421052632,3.05475,0,101.49
11/2014,2014,75.81968421052632,3.05475,0,8.5402
11/2014,2014,75.81968421052632,3.05475,0,1.22
11/2014,2014,75.81968421052632,3.05475,0,0.82
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,0,6.91
11/2014,2014,75.81968421052632,3.05475,0,2.6556
11/2014,2014,75.81968421052632,3.05475,0,1.1618
11/2014,2014,75.81968421052632,3.05475,0,540.2825138
11/2014,2014,75.81968421052632,3.05475,0,607.38
11/2014,2014,75.81968421052632,3.05475,0,6.21
11/2014,2014,75.81968421052632,3.05475,0,2388
11/2014,2014,75.81968421052632,3.05475,0,540.085
11/2014,2014,75.81968421052632,3.05475,0,0
11/2014,2014,75.81968421052632,3.05475,1,6.1214
11/2014,2014,75.81968421052632,3.05475,0,43.83
11/2014,2014,75.81968421052632,3.05475,0,25000
11/2014,2014,75.81968421052632,3.05475,0,7.15
11/2014,2014,75.81968421052632,3.05475,0,8.745
11/2014,2014,75.81968421052632,3.05475,0,0.82
11/2014,2014,75.81968421052632,3.05475,1,0.8264
11/2014,2014,75.81968421052632,3.05475,0,0.82
11/2014,2014,75.81968421052632,3.05475,0,3.2
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,0,7.65
11/2014,2014,75.81968421052632,3.05475,0,21.11
11/2014,2014,75.81968421052632,3.05475,1,259.2061476
11/2014,2014,75.81968421052632,3.05475,1,126.9369917
11/2014,2014,75.81968421052632,3.05475,0,63.3315
11/2014,2014,75.81968421052632,3.05475,0,12440
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,0,120.64
11/2014,2014,75.81968421052632,3.05475,0,89.35
11/2014,2014,75.81968421052632,3.05475,0,1099.2
11/2014,2014,75.81968421052632,3.05475,0,3.496023143
11/2014,2014,75.81968421052632,3.05475,0,31.7374584
11/2014,2014,75.81968421052632,3.05475,0,14.718
11/2014,2014,75.81968421052632,3.05475,0,8.82
11/2014,2014,75.81968421052632,3.05475,0,1304
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,0,1.277675748
11/2014,2014,75.81968421052632,3.05475,0,26.38
11/2014,2014,75.81968421052632,3.05475,1,155.25
11/2014,2014,75.81968421052632,3.05475,0,7.43
11/2014,2014,75.81968421052632,3.05475,0,1
11/2014,2014,75.81968421052632,3.05475,0,4616
11/2014,2014,75.81968421052632,3.05475,0,2.986005054
11/2014,2014,75.81968421052632,3.05475,0,44.62682445
11/2014,2014,75.81968421052632,3.05475,0,3.5072
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,1,56.2584
11/2014,2014,75.81968421052632,3.05475,0,1.3213
11/2014,2014,75.81968421052632,3.05475,1,0.82
11/2014,2014,75.81968421052632,3.05475,0,131
11/2014,2014,75.81968421052632,3.05475,0,0.82
11/2014,2014,75.81968421052632,3.05475,0,31.62
11/2014,2014,75.81968421052632,3.05475,0,32.9640702
11/2014,2014,75.81968421052632,3.05475,0,1.862411798
11/2014,2014,75.81968421052632,3.05475,0,2.188542418
11/2014,2014,75.81968421052632,3.05475,1,0.607729627
11/2014,2014,75.81968421052632,3.05475,0,1.5573
11/2014,2014,75.81968421052632,3.05475,0,24.33304796
11/2014,2014,75.81968421052632,3.05475,0,6.2921
11/2014,2014,75.81968421052632,3.05475,0,6.3856
12/2010,2010,89.2551818181818,3.061,0,74.9437
12/2010,2010,89.2551818181818,3.061,0,92.643
12/2010,2010,89.2551818181818,3.061,0,3.969
12/2010,2010,89.2551818181818,3.061,0,0.983961429
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,6.99
12/2010,2010,89.2551818181818,3.061,0,1.6858
12/2010,2010,89.2551818181818,3.061,0,0.9967
12/2010,2010,89.2551818181818,3.061,0,490.9122886
12/2010,2010,89.2551818181818,3.061,0,467.75
12/2010,2010,89.2551818181818,3.061,0,6.59
12/2010,2010,89.2551818181818,3.061,0,1915
12/2010,2010,89.2551818181818,3.061,0,507.7441
12/2010,2010,89.2551818181818,3.061,0,0
12/2010,2010,89.2551818181818,3.061,1,5.6133
12/2010,2010,89.2551818181818,3.061,0,37.9266
12/2010,2010,89.2551818181818,3.061,0,25000
12/2010,2010,89.2551818181818,3.061,0,5.7926
12/2010,2010,89.2551818181818,3.061,0,8.7475
12/2010,2010,89.2551818181818,3.061,0,0.75
12/2010,2010,89.2551818181818,3.061,1,0.7473
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,1.474
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,8.01604
12/2010,2010,89.2551818181818,3.061,0,18.8951
12/2010,2010,89.2551818181818,3.061,1,208.65
12/2010,2010,89.2551818181818,3.061,1,115.05
12/2010,2010,89.2551818181818,3.061,0,44.81
12/2010,2010,89.2551818181818,3.061,0,8991
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,81.45
12/2010,2010,89.2551818181818,3.061,0,80.75194444
12/2010,2010,89.2551818181818,3.061,0,1134.8
12/2010,2010,89.2551818181818,3.061,0,3.0835
12/2010,2010,89.2551818181818,3.061,0,30.39
12/2010,2010,89.2551818181818,3.061,0,12.3571
12/2010,2010,89.2551818181818,3.061,0,8.3569
12/2010,2010,89.2551818181818,3.061,0,5.5802
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,1.297690112
12/2010,2010,89.2551818181818,3.061,0,21.8825
12/2010,2010,89.2551818181818,3.061,1,150.6617
12/2010,2010,89.2551818181818,3.061,0,5.86
12/2010,2010,89.2551818181818,3.061,0,1
12/2010,2010,89.2551818181818,3.061,0,4573.75
12/2010,2010,89.2551818181818,3.061,0,2.8085
12/2010,2010,89.2551818181818,3.061,0,43.885
12/2010,2010,89.2551818181818,3.061,0,2.9641
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,3.2045
12/2010,2010,89.2551818181818,3.061,1,30.4769
12/2010,2010,89.2551818181818,3.061,0,1.2875
12/2010,2010,89.2551818181818,3.061,0,6.6316
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,110.953
12/2010,2010,89.2551818181818,3.061,1,0.75
12/2010,2010,89.2551818181818,3.061,0,29.165
12/2010,2010,89.2551818181818,3.061,0,30.1513
12/2010,2010,89.2551818181818,3.061,0,1.4379
12/2010,2010,89.2551818181818,3.061,0,1.50284863
12/2010,2010,89.2551818181818,3.061,1,0.647179346
12/2010,2010,89.2551818181818,3.061,1,1.5599
12/2010,2010,89.2551818181818,3.061,0,20.094
12/2010,2010,89.2551818181818,3.061,1,2.5968
12/2010,2010,89.2551818181818,3.061,0,4.7899
12/2010,2010,89.2551818181818,3.061,0,378.2
12/2011,2011,98.58742857142859,3.33725,0,76.0563
12/2011,2011,98.58742857142859,3.33725,0,95.272
12/2011,2011,98.58742857142859,3.33725,0,4.302
12/2011,2011,98.58742857142859,3.33725,0,0.984639622
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,0,6.91
12/2011,2011,98.58742857142859,3.33725,0,1.8588
12/2011,2011,98.58742857142859,3.33725,0,1.0193
12/2011,2011,98.58742857142859,3.33725,0,506.9611253
12/2011,2011,98.58742857142859,3.33725,0,519.25
12/2011,2011,98.58742857142859,3.33725,0,6.2939
12/2011,2011,98.58742857142859,3.33725,0,1936
12/2011,2011,98.58742857142859,3.33725,0,503.9885
12/2011,2011,98.58742857142859,3.33725,0,0
12/2011,2011,98.58742857142859,3.33725,1,5.7456
12/2011,2011,98.58742857142859,3.33725,0,38.7915
12/2011,2011,98.58742857142859,3.33725,0,25000
12/2011,2011,98.58742857142859,3.33725,0,6.0169
12/2011,2011,98.58742857142859,3.33725,0,8.7475
12/2011,2011,98.58742857142859,3.33725,0,0.77
12/2011,2011,98.58742857142859,3.33725,1,0.7727
12/2011,2011,98.58742857142859,3.33725,0,0.77
12/2011,2011,98.58742857142859,3.33725,0,1.551
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,0,7.80661
12/2011,2011,98.58742857142859,3.33725,0,19.05
12/2011,2011,98.58742857142859,3.33725,1,240.68
12/2011,2011,98.58742857142859,3.33725,1,122.71
12/2011,2011,98.58742857142859,3.33725,0,53.26
12/2011,2011,98.58742857142859,3.33725,0,9068
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,0,77.72
12/2011,2011,98.58742857142859,3.33725,0,85.0681
12/2011,2011,98.58742857142859,3.33725,0,1151.8
12/2011,2011,98.58742857142859,3.33725,0,3.177
12/2011,2011,98.58742857142859,3.33725,0,29.33
12/2011,2011,98.58742857142859,3.33725,0,13.9904
12/2011,2011,98.58742857142859,3.33725,0,8.5772
12/2011,2011,98.58742857142859,3.33725,0,5.6152
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,0,1.296512382
12/2011,2011,98.58742857142859,3.33725,0,22.9767
12/2011,2011,98.58742857142859,3.33725,1,158.267
12/2011,2011,98.58742857142859,3.33725,0,5.99
12/2011,2011,98.58742857142859,3.33725,0,1
12/2011,2011,98.58742857142859,3.33725,0,4439.905
12/2011,2011,98.58742857142859,3.33725,0,2.696
12/2011,2011,98.58742857142859,3.33725,0,43.928
12/2011,2011,98.58742857142859,3.33725,0,3.4174
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,1,32.1961
12/2011,2011,98.58742857142859,3.33725,0,1.3007
12/2011,2011,98.58742857142859,3.33725,0,8.1429
12/2011,2011,98.58742857142859,3.33725,1,0.77
12/2011,2011,98.58742857142859,3.33725,0,113.9013
12/2011,2011,98.58742857142859,3.33725,0,0.77
12/2011,2011,98.58742857142859,3.33725,0,30.27
12/2011,2011,98.58742857142859,3.33725,0,31.6912
12/2011,2011,98.58742857142859,3.33725,0,1.4993
12/2011,2011,98.58742857142859,3.33725,0,1.674954552
12/2011,2011,98.58742857142859,3.33725,1,0.624140836
12/2011,2011,98.58742857142859,3.33725,0,1.5535
12/2011,2011,98.58742857142859,3.33725,0,19.898
12/2011,2011,98.58742857142859,3.33725,0,4.29465
12/2011,2011,98.58742857142859,3.33725,0,5.11398
12/2011,2011,98.58742857142859,3.33725,0,361.9
12/2012,2012,88.29299999999998,3.3956000000000004,0,78.1025
12/2012,2012,88.29299999999998,3.3956000000000004,0,95.82588521
12/2012,2012,88.29299999999998,3.3956000000000004,0,4.915
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.961076406
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,6.91
12/2012,2012,88.29299999999998,3.3956000000000004,0,2.0429
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.9921
12/2012,2012,88.29299999999998,3.3956000000000004,0,497.1631044
12/2012,2012,88.29299999999998,3.3956000000000004,0,478.26
12/2012,2012,88.29299999999998,3.3956000000000004,0,6.2301
12/2012,2012,88.29299999999998,3.3956000000000004,0,1766
12/2012,2012,88.29299999999998,3.3956000000000004,0,511.384
12/2012,2012,88.29299999999998,3.3956000000000004,0,0
12/2012,2012,88.29299999999998,3.3956000000000004,1,5.6591
12/2012,2012,88.29299999999998,3.3956000000000004,0,40.3645
12/2012,2012,88.29299999999998,3.3956000000000004,0,25000
12/2012,2012,88.29299999999998,3.3956000000000004,0,6.3057
12/2012,2012,88.29299999999998,3.3956000000000004,0,8.7475
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.7577
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.88
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,7.89494
12/2012,2012,88.29299999999998,3.3956000000000004,0,19.96
12/2012,2012,88.29299999999998,3.3956000000000004,1,220.93
12/2012,2012,88.29299999999998,3.3956000000000004,1,128.99
12/2012,2012,88.29299999999998,3.3956000000000004,0,54.7773
12/2012,2012,88.29299999999998,3.3956000000000004,0,9670
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,86.55
12/2012,2012,88.29299999999998,3.3956000000000004,0,86.0008
12/2012,2012,88.29299999999998,3.3956000000000004,0,1070.6
12/2012,2012,88.29299999999998,3.3956000000000004,0,3.05825
12/2012,2012,88.29299999999998,3.3956000000000004,0,30.52
12/2012,2012,88.29299999999998,3.3956000000000004,0,13.0101
12/2012,2012,88.29299999999998,3.3956000000000004,0,8.4335
12/2012,2012,88.29299999999998,3.3956000000000004,0,855
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.219066195
12/2012,2012,88.29299999999998,3.3956000000000004,0,24.1255
12/2012,2012,88.29299999999998,3.3956000000000004,1,155.27
12/2012,2012,88.29299999999998,3.3956000000000004,0,5.57
12/2012,2012,88.29299999999998,3.3956000000000004,0,1
12/2012,2012,88.29299999999998,3.3956000000000004,0,4288.8
12/2012,2012,88.29299999999998,3.3956000000000004,0,2.55
12/2012,2012,88.29299999999998,3.3956000000000004,0,41.192
12/2012,2012,88.29299999999998,3.3956000000000004,0,3.0996
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,1,30.3727
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.2235
12/2012,2012,88.29299999999998,3.3956000000000004,0,8.50115
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,127.16
12/2012,2012,88.29299999999998,3.3956000000000004,0,0.76
12/2012,2012,88.29299999999998,3.3956000000000004,0,29.045
12/2012,2012,88.29299999999998,3.3956000000000004,0,30.6316
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.5506
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.796000944
12/2012,2012,88.29299999999998,3.3956000000000004,1,0.633046989
12/2012,2012,88.29299999999998,3.3956000000000004,0,1.6251
12/2012,2012,88.29299999999998,3.3956000000000004,0,19.399
12/2012,2012,88.29299999999998,3.3956000000000004,0,4.29465
12/2012,2012,88.29299999999998,3.3956000000000004,0,5.1466133
12/2012,2012,88.29299999999998,3.3956000000000004,0,361.9
12/2013,2013,97.91952380952381,3.38,0,78.1487013
12/2013,2013,97.91952380952381,3.38,0,97.56
12/2013,2013,97.91952380952381,3.38,0,6.517
12/2013,2013,97.91952380952381,3.38,0,1.128
12/2013,2013,97.91952380952381,3.38,0,0.73
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,0,6.91
12/2013,2013,97.91952380952381,3.38,0,2.3538
12/2013,2013,97.91952380952381,3.38,0,1.062
12/2013,2013,97.91952380952381,3.38,0,475.6413603
12/2013,2013,97.91952380952381,3.38,0,525.3
12/2013,2013,97.91952380952381,3.38,0,6.0537
12/2013,2013,97.91952380952381,3.38,0,1929
12/2013,2013,97.91952380952381,3.38,0,500.635
12/2013,2013,97.91952380952381,3.38,0,0
12/2013,2013,97.91952380952381,3.38,1,5.4127
12/2013,2013,97.91952380952381,3.38,0,42.85
12/2013,2013,97.91952380952381,3.38,0,25000
12/2013,2013,97.91952380952381,3.38,0,6.94
12/2013,2013,97.91952380952381,3.38,0,8.7475
12/2013,2013,97.91952380952381,3.38,0,0.73
12/2013,2013,97.91952380952381,3.38,1,0.7274
12/2013,2013,97.91952380952381,3.38,0,0.73
12/2013,2013,97.91952380952381,3.38,0,2.2
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,0,7.85
12/2013,2013,97.91952380952381,3.38,0,20.6
12/2013,2013,97.91952380952381,3.38,1,216.1902597
12/2013,2013,97.91952380952381,3.38,1,115.55
12/2013,2013,97.91952380952381,3.38,0,61.897
12/2013,2013,97.91952380952381,3.38,0,12189
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,0,105.3
12/2013,2013,97.91952380952381,3.38,0,86.31
12/2013,2013,97.91952380952381,3.38,0,1055.4
12/2013,2013,97.91952380952381,3.38,0,3.294006494
12/2013,2013,97.91952380952381,3.38,0,30.12512987
12/2013,2013,97.91952380952381,3.38,0,13.0765
12/2013,2013,97.91952380952381,3.38,0,8.15
12/2013,2013,97.91952380952381,3.38,0,988
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,0,1.22488961
12/2013,2013,97.91952380952381,3.38,0,25.33
12/2013,2013,97.91952380952381,3.38,1,155.2
12/2013,2013,97.91952380952381,3.38,0,6.08
12/2013,2013,97.91952380952381,3.38,0,1
12/2013,2013,97.91952380952381,3.38,0,4524
12/2013,2013,97.91952380952381,3.38,0,2.79
12/2013,2013,97.91952380952381,3.38,0,44.56428571
12/2013,2013,97.91952380952381,3.38,0,3.012
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,1,32.7292
12/2013,2013,97.91952380952381,3.38,0,1.2653
12/2013,2013,97.91952380952381,3.38,0,10.48985
12/2013,2013,97.91952380952381,3.38,1,0.73
12/2013,2013,97.91952380952381,3.38,0,130.75
12/2013,2013,97.91952380952381,3.38,0,0.73
12/2013,2013,97.91952380952381,3.38,0,29.815
12/2013,2013,97.91952380952381,3.38,0,32.93402597
12/2013,2013,97.91952380952381,3.38,0,1.653095696
12/2013,2013,97.91952380952381,3.38,0,1.903768242
12/2013,2013,97.91952380952381,3.38,1,0.639660578
12/2013,2013,97.91952380952381,3.38,0,1.6556
12/2013,2013,97.91952380952381,3.38,0,21.38902597
12/2013,2013,97.91952380952381,3.38,0,6.2921
12/2013,2013,97.91952380952381,3.38,0,5.52
12/2013,2013,97.91952380952381,3.38,0,361.9
12/2014,2014,59.327363636363614,2.683,0,87.9706983
12/2014,2014,59.327363636363614,2.683,0,101.49
12/2014,2014,59.327363636363614,2.683,0,8.5402
12/2014,2014,59.327363636363614,2.683,0,1.22
12/2014,2014,59.327363636363614,2.683,0,0.82
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,0,6.91
12/2014,2014,59.327363636363614,2.683,0,2.6556
12/2014,2014,59.327363636363614,2.683,0,1.1618
12/2014,2014,59.327363636363614,2.683,0,540.2825138
12/2014,2014,59.327363636363614,2.683,0,607.38
12/2014,2014,59.327363636363614,2.683,0,6.21
12/2014,2014,59.327363636363614,2.683,0,2388
12/2014,2014,59.327363636363614,2.683,0,540.085
12/2014,2014,59.327363636363614,2.683,0,0
12/2014,2014,59.327363636363614,2.683,1,6.1214
12/2014,2014,59.327363636363614,2.683,0,43.83
12/2014,2014,59.327363636363614,2.683,0,25000
12/2014,2014,59.327363636363614,2.683,0,7.15
12/2014,2014,59.327363636363614,2.683,0,8.745
12/2014,2014,59.327363636363614,2.683,0,0.82
12/2014,2014,59.327363636363614,2.683,1,0.8264
12/2014,2014,59.327363636363614,2.683,0,0.82
12/2014,2014,59.327363636363614,2.683,0,3.2
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,0,7.65
12/2014,2014,59.327363636363614,2.683,0,21.11
12/2014,2014,59.327363636363614,2.683,1,259.2061476
12/2014,2014,59.327363636363614,2.683,1,126.9369917
12/2014,2014,59.327363636363614,2.683,0,63.3315
12/2014,2014,59.327363636363614,2.683,0,12440
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,0,120.64
12/2014,2014,59.327363636363614,2.683,0,89.35
12/2014,2014,59.327363636363614,2.683,0,1099.2
12/2014,2014,59.327363636363614,2.683,0,3.496023143
12/2014,2014,59.327363636363614,2.683,0,31.7374584
12/2014,2014,59.327363636363614,2.683,0,14.718
12/2014,2014,59.327363636363614,2.683,0,8.82
12/2014,2014,59.327363636363614,2.683,0,1304
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,0,1.277675748
12/2014,2014,59.327363636363614,2.683,0,26.38
12/2014,2014,59.327363636363614,2.683,1,155.25
12/2014,2014,59.327363636363614,2.683,0,7.43
12/2014,2014,59.327363636363614,2.683,0,1
12/2014,2014,59.327363636363614,2.683,0,4616
12/2014,2014,59.327363636363614,2.683,0,2.986005054
12/2014,2014,59.327363636363614,2.683,0,44.62682445
12/2014,2014,59.327363636363614,2.683,0,3.5072
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,1,56.2584
12/2014,2014,59.327363636363614,2.683,0,1.3213
12/2014,2014,59.327363636363614,2.683,1,0.82
12/2014,2014,59.327363636363614,2.683,0,131
12/2014,2014,59.327363636363614,2.683,0,0.82
12/2014,2014,59.327363636363614,2.683,0,31.62
12/2014,2014,59.327363636363614,2.683,0,32.9640702
12/2014,2014,59.327363636363614,2.683,0,1.862411798
12/2014,2014,59.327363636363614,2.683,0,2.188542418
12/2014,2014,59.327363636363614,2.683,1,0.607729627
12/2014,2014,59.327363636363614,2.683,0,1.5573
